Total Score: 27267728
First		Simlarity		Score
------------------------------------------------------------
63925		0				0
64013		0				0
64359		15				965385
64409		0				0
64426		0				0
64600		0				0
64759		0				0
64806		0				0
64860		0				0
64937		0				0
65053		0				0
65064		0				0
65265		0				0
65372		0				0
65423		0				0
65476		0				0
65607		0				0
65647		0				0
65683		0				0
65779		0				0
65786		17				1118362
65806		0				0
65808		0				0
65816		0				0
65912		0				0
65939		0				0
66212		0				0
66255		0				0
66344		0				0
66416		0				0
66454		0				0
66679		0				0
66798		0				0
66807		19				1269333
66814		0				0
66839		0				0
66925		0				0
66944		0				0
67041		12				804492
67042		0				0
67070		0				0
67176		0				0
67290		0				0
67420		0				0
67574		0				0
67584		0				0
67610		0				0
67703		0				0
67710		0				0
67737		0				0
67751		0				0
67926		0				0
68038		0				0
68050		0				0
68130		0				0
68135		0				0
68138		0				0
68294		0				0
68315		0				0
68378		0				0
68434		0				0
68559		0				0
68569		0				0
68704		0				0
68919		0				0
69033		0				0
69315		0				0
69482		0				0
69509		0				0
69511		0				0
69691		0				0
69842		0				0
69878		0				0
69963		0				0
70136		0				0
70212		0				0
70317		0				0
70339		0				0
70432		0				0
70437		0				0
70502		0				0
70506		0				0
70571		0				0
70651		0				0
70657		0				0
70998		0				0
71392		0				0
71756		0				0
71767		0				0
71771		0				0
71782		0				0
71814		0				0
71827		0				0
72068		0				0
72079		0				0
72161		0				0
72214		0				0
72520		10				725200
72537		0				0
72586		0				0
72666		0				0
72679		0				0
72853		0				0
72995		0				0
73127		0				0
73350		0				0
73362		0				0
73486		0				0
73541		0				0
73576		0				0
73586		0				0
73631		0				0
73703		0				0
73708		0				0
73802		0				0
73936		0				0
73961		0				0
74015		0				0
74123		0				0
74209		0				0
74291		0				0
74293		0				0
74569		0				0
74588		0				0
74684		0				0
74685		0				0
74832		0				0
74946		0				0
75082		0				0
75113		0				0
75123		0				0
75162		0				0
75168		0				0
75186		0				0
75203		0				0
75215		0				0
75220		0				0
75302		0				0
75339		0				0
75364		0				0
75505		0				0
75712		0				0
75725		8				605800
75786		0				0
75864		0				0
75879		0				0
75930		0				0
75980		0				0
76054		0				0
76064		0				0
76112		0				0
76411		0				0
76419		0				0
76509		0				0
76689		0				0
76702		0				0
76753		0				0
76903		0				0
77229		0				0
77253		0				0
77296		0				0
77348		0				0
77378		0				0
77462		0				0
77472		0				0
77560		9				698040
77601		0				0
77665		0				0
77770		0				0
77797		0				0
77988		0				0
78007		0				0
78139		0				0
78335		0				0
78356		0				0
78412		0				0
78447		0				0
78836		17				1340212
78957		0				0
79183		0				0
79186		0				0
79270		0				0
79310		0				0
79322		0				0
79383		0				0
79408		0				0
79435		0				0
79708		0				0
79734		0				0
79797		0				0
79881		0				0
79962		0				0
79963		0				0
80218		0				0
80381		0				0
80414		0				0
80439		0				0
80536		0				0
80558		0				0
80586		0				0
80842		0				0
80865		0				0
80962		0				0
81070		0				0
81209		0				0
81250		0				0
81331		0				0
81492		0				0
81747		0				0
81780		0				0
81875		0				0
81965		0				0
82093		0				0
82346		0				0
82468		0				0
82646		0				0
82698		0				0
82704		0				0
82768		0				0
82806		0				0
82910		0				0
83074		0				0
83217		0				0
83280		0				0
83349		0				0
83531		0				0
83725		0				0
83853		0				0
84078		0				0
84087		0				0
84112		0				0
84132		0				0
84317		0				0
84426		4				337704
84605		0				0
84657		0				0
84781		0				0
84846		0				0
85079		0				0
85184		0				0
85215		0				0
85332		0				0
85592		0				0
85722		0				0
85783		0				0
85797		0				0
85892		0				0
86068		0				0
86178		0				0
86223		0				0
86251		16				1380016
86270		0				0
86369		0				0
86370		0				0
86654		0				0
86817		0				0
86832		0				0
86991		0				0
87009		4				348036
87141		0				0
87226		0				0
87275		0				0
87300		0				0
87536		0				0
87584		0				0
87668		0				0
87694		0				0
87747		0				0
87897		0				0
87917		0				0
88088		0				0
88157		0				0
88207		0				0
88260		0				0
88263		0				0
88379		0				0
88412		0				0
88545		0				0
88615		0				0
89121		0				0
89201		0				0
89327		0				0
89552		0				0
89591		0				0
89712		0				0
89851		0				0
89951		0				0
90146		0				0
90225		0				0
90260		0				0
90489		0				0
90496		0				0
90525		0				0
90625		0				0
90643		0				0
90750		0				0
90859		0				0
90999		0				0
91121		0				0
91196		0				0
91359		0				0
91379		0				0
91400		0				0
91532		0				0
91678		0				0
91705		0				0
91713		0				0
91913		0				0
91988		0				0
92074		0				0
92259		0				0
92271		0				0
92281		0				0
92300		0				0
92330		0				0
92384		0				0
92509		0				0
92588		0				0
92609		0				0
92702		0				0
92875		0				0
92877		3				278631
92893		0				0
92975		0				0
92982		0				0
93056		19				1768064
93067		0				0
93253		0				0
93425		0				0
93459		0				0
93481		0				0
93541		0				0
93787		0				0
93917		0				0
93930		0				0
94333		20				1886660
94367		0				0
94411		0				0
94528		0				0
94584		0				0
94668		0				0
95042		0				0
95190		0				0
95227		0				0
95242		0				0
95243		0				0
95361		0				0
95416		0				0
95437		0				0
95448		0				0
95487		0				0
95552		0				0
95609		0				0
95670		0				0
95800		0				0
95885		0				0
96248		0				0
96409		0				0
96685		0				0
97324		0				0
97509		0				0
97544		0				0
97727		0				0
98037		0				0
98051		0				0
98158		0				0
98555		2				197110
98568		0				0
98663		0				0
98670		0				0
98792		0				0
98966		0				0
98989		0				0
99164		0				0
99233		0				0
99275		0				0
99320		0				0
99355		0				0
